Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
-1762630422971058,0401E452,true,Rx,0,8,00,23,C5,FF,FF,FF,BB,F6,
-1762630422970205,040A2011,true,Rx,0,8,82,00,21,00,22,04,25,85,
-1762630422970077,04056411,true,Rx,0,8,FE,FF,11,00,8E,FD,25,85,
-1762630422963933,0401E411,true,Rx,0,7,00,05,ED,00,D7,FE,01,00,
-1762630422963805,0401E411,true,Rx,0,7,01,05,01,00,CB,FE,01,00,
-1762630422963677,0401E451,true,Rx,0,8,01,2C,74,00,00,00,9C,FA,
-1762630422963506,0401E451,true,Rx,0,8,00,2C,7C,01,00,00,EA,F8,
-1762630422960861,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422960221,0401E481,true,Rx,0,4,11,01,D0,FE,00,00,00,00,
-1762630422960093,0401E481,true,Rx,0,4,11,00,D8,FE,00,00,00,00,
-1762630422960008,0401E481,true,Rx,0,4,12,00,45,FE,00,00,00,00,
-1762630422959880,0401E481,true,Rx,0,4,12,01,63,FF,00,00,00,00,
-1762630422959666,0405240A,true,Rx,0,3,E7,FF,00,00,00,00,00,00,
-1762630422956594,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422951816,040A2012,true,Rx,0,8,03,00,E7,FF,4B,04,36,85,
-1762630422951688,04056412,true,Rx,0,8,FC,FF,0D,00,7F,00,36,85,
-1762630422951475,0401E412,true,Rx,0,7,00,05,3B,00,67,FE,01,00,
-1762630422951347,0401E412,true,Rx,0,7,01,05,FC,FF,51,FF,01,00,
-1762630422951219,0401E452,true,Rx,0,8,01,37,C1,01,00,00,6C,FC,
-1762630422951091,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630422950920,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630422950835,0401E452,true,Rx,0,8,00,37,C0,FF,FF,FF,A2,F6,
-1762630422950195,040A2011,true,Rx,0,8,01,00,20,00,0E,04,39,85,
-1762630422950024,04056411,true,Rx,0,8,FD,FF,11,00,8D,FD,39,85,
-1762630422949939,04072001,true,Rx,0,4,01,01,01,01,00,00,00,00,
-1762630422946867,0405C40F,true,Rx,0,8,00,01,25,42,F7,1B,43,F6,
-1762630422946739,0405C42F,true,Rx,0,8,00,64,AF,DE,FE,FF,D6,00,
-1762630422946611,0405C40F,true,Rx,0,8,01,01,A2,41,76,1B,C1,F5,
-1762630422946440,0405C42F,true,Rx,0,8,01,64,CD,DE,90,FF,45,00,
-1762630422946355,0405C52F,true,Rx,0,5,00,8D,00,D6,FF,00,00,00,
-1762630422946227,0405C40F,true,Rx,0,8,02,01,36,43,1D,1D,35,F4,
-1762630422946056,0405C42F,true,Rx,0,8,02,64,07,DF,19,00,69,00,
-1762630422945971,0405C52F,true,Rx,0,5,02,4B,00,43,00,00,00,00,
-1762630422945843,0405C52F,true,Rx,0,5,01,C4,FF,A4,01,00,00,00,
-1762630422945118,0405C410,true,Rx,0,8,00,01,35,36,BA,1F,68,0C,
-1762630422944990,0405C430,true,Rx,0,8,00,64,21,24,39,00,32,01,
-1762630422944819,0405C410,true,Rx,0,8,01,01,91,36,5E,1D,3A,0B,
-1762630422944691,0405C430,true,Rx,0,8,01,64,B3,24,DD,02,E5,FB,
-1762630422944606,0405C530,true,Rx,0,5,00,90,00,45,00,00,00,00,
-1762630422944435,0405C410,true,Rx,0,8,02,01,D2,36,92,1D,C6,0A,
-1762630422944307,0405C430,true,Rx,0,8,02,64,E5,24,30,02,92,FD,
-1762630422944179,0405C530,true,Rx,0,5,02,9F,00,BD,02,00,00,00,
-1762630422944094,0405C530,true,Rx,0,5,01,20,03,A0,FE,00,00,00,
-1762630422944008,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422943838,0401E411,true,Rx,0,7,00,05,0F,01,E7,FE,01,00,
-1762630422943710,0401E411,true,Rx,0,7,01,05,FF,FF,BB,FE,01,00,
-1762630422943582,0401E451,true,Rx,0,8,01,40,71,00,00,00,AB,FA,
-1762630422943454,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630422943326,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630422943198,0401E451,true,Rx,0,8,00,40,79,01,00,00,DF,F8,
-1762630422943112,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422941662,04098C31,true,Rx,0,3,00,83,09,00,00,00,00,00,
-1762630422941576,04098C51,true,Rx,0,3,00,8A,01,00,00,00,00,00,
-1762630422940040,0401E481,true,Rx,0,4,11,01,CE,FE,00,00,00,00,
-1762630422939912,0401E481,true,Rx,0,4,11,00,DB,FE,00,00,00,00,
-1762630422939827,0401E481,true,Rx,0,4,12,00,43,FE,00,00,00,00,
-1762630422939699,0401E481,true,Rx,0,4,12,01,65,FF,00,00,00,00,
-1762630422938590,04001442,true,Rx,0,1,00,00,00,00,00,00,00,00,
-1762630422938462,04001462,true,Rx,0,1,45,00,00,00,00,00,00,00,
-1762630422938376,040014A2,true,Rx,0,2,76,4B,00,00,00,00,00,00,
-1762630422938248,04001482,true,Rx,0,1,00,00,00,00,00,00,00,00,
-1762630422938078,1C00005A,true,Rx,0,8,02,FD,11,00,04,01,28,80,
-1762630422937992,040014C2,true,Rx,0,4,00,00,00,00,00,00,00,00,
-1762630422937907,04001542,true,Rx,0,2,56,FC,00,00,00,00,00,00,
-1762630422937822,04001562,true,Rx,0,2,14,00,00,00,00,00,00,00,
-1762630422937694,04001522,true,Rx,0,2,93,00,00,00,00,00,00,00,
-1762630422937651,040015A2,true,Rx,0,1,00,00,00,00,00,00,00,00,
-1762630422937566,04001722,true,Rx,0,1,5E,00,00,00,00,00,00,00,
-1762630422937438,1C00005A,true,Rx,0,8,01,CD,00,CB,C6,14,03,00,
-1762630422937310,04001682,true,Rx,0,6,6B,44,7D,00,11,00,00,00,
-1762630422937182,040015E2,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422937096,04001602,true,Rx,0,1,00,00,00,00,00,00,00,00,
-1762630422937054,04001622,true,Rx,0,1,00,00,00,00,00,00,00,00,
-1762630422936926,1C00005A,true,Rx,0,5,01,00,00,88,03,00,00,00,
-1762630422936840,04001642,true,Rx,0,1,00,00,00,00,00,00,00,00,
-1762630422936755,04001662,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630422936585,040016C2,true,Rx,0,5,00,00,00,00,00,00,00,00,
-1762630422936371,1C0003E6,true,Rx,0,8,02,FC,23,00,0A,10,02,B1,
-1762630422936201,1C0003E6,true,Rx,0,8,01,E2,02,0A,10,1B,00,14,
-1762630422936073,1C000342,true,Rx,0,8,02,FD,11,00,04,01,28,80,
-1762630422935945,1C0003E6,true,Rx,0,8,00,15,0F,1A,0F,18,0F,17,
-1762630422935817,1C000342,true,Rx,0,8,01,CD,01,CB,C6,14,03,00,
-1762630422935646,1C0003E6,true,Rx,0,8,0F,17,0F,00,00,00,00,00,
-1762630422935518,1C000342,true,Rx,0,5,00,00,00,87,03,00,00,00,
-1762630422935390,1C0003E6,true,Rx,0,7,00,00,00,00,00,C3,03,00,
-1762630422935262,1C0003E6,true,Rx,0,8,02,FC,19,00,0A,10,02,B1,
-1762630422935091,1C0003E6,true,Rx,0,8,01,7D,02,0A,10,1C,00,0A,
-1762630422934921,1C0003E6,true,Rx,0,8,00,00,00,00,00,00,00,00,
-1762630422934793,1C0003E6,true,Rx,0,5,00,00,00,13,03,00,00,00,
-1762630422933641,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422931849,040A2012,true,Rx,0,8,BB,FF,20,01,BE,04,4A,85,
-1762630422931721,04056412,true,Rx,0,8,FD,FF,0C,00,76,00,4A,85,
-1762630422931465,0401E412,true,Rx,0,7,00,05,41,00,5F,FE,01,00,
-1762630422931294,0401E412,true,Rx,0,7,01,05,00,00,48,FF,01,00,
-1762630422931166,0401E452,true,Rx,0,8,01,4B,C0,01,00,00,81,FC,
-1762630422931038,0401E452,true,Rx,0,8,00,4B,BC,FF,FF,FF,8D,F6,
-1762630422930953,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422930185,040A2011,true,Rx,0,8,C0,FF,39,00,FC,02,4D,85,
-1762630422930057,04056411,true,Rx,0,8,FE,FF,10,00,8C,FD,4D,85,
-1762630422924212,1C0000DA,true,Rx,0,8,02,FD,09,00,47,74,D8,1B,
-1762630422924084,1C0000DA,true,Rx,0,5,00,7A,16,40,03,00,00,00,
-1762630422923913,0401E411,true,Rx,0,7,00,05,0C,01,D6,FE,01,00,
-1762630422923785,0401E411,true,Rx,0,7,01,05,02,00,CF,FE,01,00,
-1762630422923657,0401E451,true,Rx,0,8,00,54,77,01,00,00,E2,F8,
-1762630422923529,0401E451,true,Rx,0,8,01,54,6E,00,00,00,AB,FA,
-1762630422922078,1C000346,true,Rx,0,8,02,FD,09,00,47,74,D8,1B,
-1762630422921950,1C000346,true,Rx,0,5,00,7A,17,1E,03,00,00,00,
-1762630422920201,0401E481,true,Rx,0,4,11,01,CE,FE,00,00,00,00,
-1762630422920073,0401E481,true,Rx,0,4,11,00,DB,FE,00,00,00,00,
-1762630422919988,0401E481,true,Rx,0,4,12,00,43,FE,00,00,00,00,
-1762630422919860,0401E481,true,Rx,0,4,12,01,65,FF,00,00,00,00,
-1762630422916532,04030C82,true,Rx,0,4,00,01,00,00,00,00,00,00,
-1762630422916361,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630422915849,040D6863,true,Rx,0,6,00,9C,01,00,00,00,00,00,
-1762630422915209,1C00003A,true,Rx,0,8,02,FD,09,00,82,65,50,5F,
-1762630422915124,1C00003A,true,Rx,0,5,00,DA,16,40,03,00,00,00,
-1762630422914228,1C000341,true,Rx,0,8,02,FD,09,00,82,65,50,5F,
-1762630422914100,1C000341,true,Rx,0,5,00,DA,17,1E,03,00,00,00,
-1762630422913887,040D6843,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630422911839,040A2012,true,Rx,0,8,35,00,B7,FF,37,02,5E,85,
-1762630422911711,04056412,true,Rx,0,8,FC,FF,0A,00,6C,00,5E,85,
-1762630422911540,0401E412,true,Rx,0,7,00,05,38,00,5C,FE,01,00,
-1762630422911369,0401E412,true,Rx,0,7,01,05,FF,FF,48,FF,01,00,
-1762630422911241,0401E452,true,Rx,0,8,01,5F,BE,01,00,00,96,FC,
-1762630422911113,0401E452,true,Rx,0,8,00,5F,B7,FF,FF,FF,7B,F6,
-1762630422910218,040A2011,true,Rx,0,8,EE,FF,F6,FF,3A,04,61,85,
-1762630422910047,04056411,true,Rx,0,8,FF,FF,10,00,8C,FD,61,85,
-1762630422909962,040D6863,true,Rx,0,6,01,D6,01,00,00,02,00,00,
-1762630422909834,0405240A,true,Rx,0,3,D7,FF,00,00,00,00,00,00,
-1762630422909748,040D6843,true,Rx,0,3,01,00,00,00,00,00,00,00,
-1762630422905226,1C00005A,true,Rx,0,8,02,FD,09,00,54,E3,C7,41,
-1762630422905098,1C00005A,true,Rx,0,5,00,AA,16,40,03,00,00,00,
-1762630422904202,1C000342,true,Rx,0,8,02,FD,09,00,54,E3,C7,41,
-1762630422904074,1C000342,true,Rx,0,5,00,AA,17,1E,03,00,00,00,
-1762630422903860,0401E411,true,Rx,0,7,00,05,F7,00,D6,FE,01,00,
-1762630422903732,0401E411,true,Rx,0,7,01,05,FB,FF,B3,FE,01,00,
-1762630422903562,0401E451,true,Rx,0,8,01,68,6B,00,00,00,BF,FA,
-1762630422903434,0401E451,true,Rx,0,8,00,68,74,01,00,00,E5,F8,
-1762630422900234,04072001,true,Rx,0,4,01,01,01,01,00,00,00,00,
-1762630422899893,0401E481,true,Rx,0,4,11,01,CA,FE,00,00,00,00,
-1762630422899807,0401E481,true,Rx,0,4,11,00,DF,FE,00,00,00,00,
-1762630422899722,0401E481,true,Rx,0,4,12,00,40,FE,00,00,00,00,
-1762630422899594,0401E481,true,Rx,0,4,12,01,68,FF,00,00,00,00,
-1762630422898911,040D6863,true,Rx,0,6,00,86,00,00,00,00,00,00,
-1762630422896906,040D6843,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630422896778,0405C40F,true,Rx,0,8,00,01,CB,41,3B,1C,E9,F5,
-1762630422896650,0405C42F,true,Rx,0,8,00,64,72,DE,BC,FF,A5,00,
-1762630422896522,0405C40F,true,Rx,0,8,01,01,FD,40,3C,1C,22,F6,
-1762630422896394,0405C42F,true,Rx,0,8,01,64,CA,DE,68,00,D7,FF,
-1762630422896266,0405C52F,true,Rx,0,5,01,6C,FF,FB,00,00,00,00,
-1762630422896138,0405C40F,true,Rx,0,8,02,01,A7,42,34,1D,56,F4,
-1762630422896010,0405C42F,true,Rx,0,8,02,64,C4,DE,3E,00,5D,00,
-1762630422895882,0405C52F,true,Rx,0,5,02,5E,00,64,00,00,00,00,
-1762630422895754,0405C52F,true,Rx,0,5,00,7D,00,24,00,00,00,00,
-1762630422895114,0405C410,true,Rx,0,8,00,01,49,36,91,1E,6E,0C,
-1762630422894943,0405C430,true,Rx,0,8,00,64,0C,24,89,FF,B4,FF,
-1762630422894815,0405C410,true,Rx,0,8,01,01,9D,36,62,1C,85,0B,
-1762630422894687,0405C430,true,Rx,0,8,01,64,9F,24,93,FF,58,FC,
-1762630422894559,0405C530,true,Rx,0,5,00,12,01,A7,FF,00,00,00,
-1762630422894431,0405C410,true,Rx,0,8,02,01,E7,36,08,1D,26,0B,
-1762630422894303,0405C430,true,Rx,0,8,02,64,3E,24,5B,02,69,FD,
-1762630422894175,0405C530,true,Rx,0,5,02,A7,01,31,00,00,00,00,
-1762630422894047,0405C530,true,Rx,0,5,01,BA,03,EE,FD,00,00,00,
-1762630422893920,040D6863,true,Rx,0,6,01,E9,01,00,00,02,00,00,
-1762630422892896,040D6843,true,Rx,0,3,01,00,00,00,00,00,00,00,
-1762630422891829,040A2012,true,Rx,0,8,BB,00,08,00,4B,06,72,85,
-1762630422891701,04056412,true,Rx,0,8,FD,FF,0B,00,62,00,72,85,
-1762630422891530,0401E412,true,Rx,0,7,00,05,27,00,45,FE,01,00,
-1762630422891402,0401E412,true,Rx,0,7,01,05,01,00,52,FF,01,00,
-1762630422891274,0401E452,true,Rx,0,8,01,73,BC,01,00,00,A6,FC,
-1762630422891104,0401E452,true,Rx,0,8,00,73,B2,FF,FF,FF,78,F6,
-1762630422890208,040A2011,true,Rx,0,8,3A,00,0F,00,8F,04,75,85,
-1762630422890080,04056411,true,Rx,0,8,FE,FF,10,00,8B,FD,75,85,
-1762630422883936,0401E411,true,Rx,0,7,00,05,03,01,DC,FE,01,00,
-1762630422883808,0401E411,true,Rx,0,7,01,05,04,00,C3,FE,01,00,
-1762630422883637,0401E451,true,Rx,0,8,01,7C,69,00,00,00,C4,FA,
-1762630422883509,0401E451,true,Rx,0,8,00,7C,71,01,00,00,E7,F8,
-1762630422882016,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422880224,0401E481,true,Rx,0,4,11,01,CA,FE,00,00,00,00,
-1762630422880096,0401E481,true,Rx,0,4,11,00,DF,FE,00,00,00,00,
-1762630422880011,0401E481,true,Rx,0,4,12,00,40,FE,00,00,00,00,
-1762630422879883,0401E481,true,Rx,0,4,12,01,68,FF,00,00,00,00,
-1762630422877024,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422871862,040A2012,true,Rx,0,8,37,00,1B,00,D1,01,86,85,
-1762630422871691,04056412,true,Rx,0,8,FD,FF,0A,00,58,00,86,85,
-1762630422871520,0401E412,true,Rx,0,7,00,05,26,00,48,FE,01,00,
-1762630422871392,0401E412,true,Rx,0,7,01,05,FE,FF,53,FF,01,00,
-1762630422871264,0401E452,true,Rx,0,8,01,87,BA,01,00,00,B5,FC,
-1762630422871094,0401E452,true,Rx,0,8,00,87,AD,FF,FF,FF,72,F6,
-1762630422870240,040A2011,true,Rx,0,8,D6,FF,B7,FF,BA,02,89,85,
-1762630422870070,04056411,true,Rx,0,8,FF,FF,0E,00,8A,FD,89,85,
-1762630422863926,0401E411,true,Rx,0,7,00,05,FB,00,D5,FE,01,00,
-1762630422863798,0401E411,true,Rx,0,7,01,05,F9,FF,C9,FE,01,00,
-1762630422863670,0401E451,true,Rx,0,8,00,90,6E,01,00,00,EE,F8,
-1762630422863499,0401E451,true,Rx,0,8,01,90,66,00,00,00,C4,FA,
-1762630422860171,0401E481,true,Rx,0,4,11,01,CA,FE,00,00,00,00,
-1762630422860043,0401E481,true,Rx,0,4,11,00,DF,FE,00,00,00,00,
-1762630422859958,0401E481,true,Rx,0,4,12,00,40,FE,00,00,00,00,
-1762630422859830,0401E481,true,Rx,0,4,12,01,68,FF,00,00,00,00,
-1762630422857868,0405240A,true,Rx,0,3,C9,FF,00,00,00,00,00,00,
-1762630422855692,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422855564,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422851852,040A2012,true,Rx,0,8,EB,FF,0A,00,C1,05,9A,85,
-1762630422851724,04056412,true,Rx,0,8,FE,FF,0A,00,4F,00,9A,85,
-1762630422851468,0401E412,true,Rx,0,7,00,05,2A,00,5A,FE,01,00,
-1762630422851340,0401E412,true,Rx,0,7,01,05,FB,FF,55,FF,01,00,
-1762630422851169,0401E452,true,Rx,0,8,00,9B,A8,FF,FF,FF,5F,F6,
-1762630422851041,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630422850913,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630422850785,0401E452,true,Rx,0,8,01,9B,B8,01,00,00,C3,FC,
-1762630422850188,040A2011,true,Rx,0,8,77,00,D0,FF,9F,04,9D,85,
-1762630422850060,04056411,true,Rx,0,8,FF,FF,0E,00,8A,FD,9D,85,
-1762630422849932,04072001,true,Rx,0,4,01,01,01,01,00,00,00,00,
-1762630422847287,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422846860,0405C40F,true,Rx,0,8,00,01,13,41,DF,1C,89,F5,
-1762630422846732,0405C42F,true,Rx,0,8,00,64,27,DE,7C,FF,B5,FF,
-1762630422846604,0405C40F,true,Rx,0,8,01,01,83,40,36,1D,7A,F5,
-1762630422846433,0405C42F,true,Rx,0,8,01,64,66,DE,12,00,38,01,
-1762630422846348,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422846220,0405C40F,true,Rx,0,8,02,01,36,42,4F,1D,46,F4,
-1762630422846135,0405C52F,true,Rx,0,5,00,6A,00,83,00,00,00,00,
-1762630422845964,0405C42F,true,Rx,0,8,02,64,A0,DE,03,00,51,00,
-1762630422845879,0405C52F,true,Rx,0,5,02,60,00,75,00,00,00,00,
-1762630422845751,0405C52F,true,Rx,0,5,01,43,FF,13,01,00,00,00,
-1762630422845111,0405C410,true,Rx,0,8,00,01,4D,36,47,1E,3A,0C,
-1762630422844940,0405C430,true,Rx,0,8,00,64,05,24,9C,FE,22,FE,
-1762630422844812,0405C410,true,Rx,0,8,01,01,A6,36,63,1B,E4,0A,
-1762630422844684,0405C430,true,Rx,0,8,01,64,F5,24,7B,02,AD,01,
-1762630422844556,0405C530,true,Rx,0,5,00,47,01,B3,FF,00,00,00,
-1762630422844428,0405C410,true,Rx,0,8,02,01,CC,36,85,1C,FF,0A,
-1762630422844300,0405C430,true,Rx,0,8,02,64,22,24,85,02,B2,FC,
-1762630422844172,0405C530,true,Rx,0,5,02,44,02,75,FE,00,00,00,
-1762630422844044,0405C530,true,Rx,0,5,01,87,04,1D,02,00,00,00,
-1762630422843873,0401E411,true,Rx,0,7,00,05,2C,01,F5,FE,01,00,
-1762630422843788,0401E411,true,Rx,0,7,01,05,00,00,D2,FE,01,00,
-1762630422843617,0401E451,true,Rx,0,8,01,A4,63,00,00,00,BE,FA,
-1762630422843489,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630422843361,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630422843233,0401E451,true,Rx,0,8,00,A4,6C,01,00,00,DE,F8,
-1762630422841655,04098C31,true,Rx,0,3,00,91,09,00,00,00,00,00,
-1762630422841570,04098C51,true,Rx,0,3,00,48,01,00,00,00,00,00,
-1762630422840119,0401E481,true,Rx,0,4,11,01,C7,FE,00,00,00,00,
-1762630422839991,0401E481,true,Rx,0,4,11,00,E3,FE,00,00,00,00,
-1762630422839906,0401E481,true,Rx,0,4,12,00,3E,FE,00,00,00,00,
-1762630422839778,0401E481,true,Rx,0,4,12,01,6A,FF,00,00,00,00,
-1762630422831885,040A2012,true,Rx,0,8,DB,FF,DC,FF,1A,02,AE,85,
-1762630422831714,04056412,true,Rx,0,8,FC,FF,08,00,46,00,AE,85,
-1762630422831458,0401E412,true,Rx,0,7,00,05,3D,00,52,FE,01,00,
-1762630422831330,0401E412,true,Rx,0,7,01,05,F9,FF,44,FF,01,00,
-1762630422831202,0401E452,true,Rx,0,8,01,AF,B6,01,00,00,DF,FC,
-1762630422831074,0401E452,true,Rx,0,8,00,AF,A4,FF,FF,FF,50,F6,
-1762630422830178,040A2011,true,Rx,0,8,C5,FF,4F,00,41,03,B1,85,
-1762630422830050,04056411,true,Rx,0,8,FE,FF,0E,00,88,FD,B1,85,
-1762630422827533,04030C82,true,Rx,0,4,00,01,00,00,00,00,00,00,
-1762630422827362,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630422823906,0401E411,true,Rx,0,7,00,05,4B,01,F9,FE,01,00,
-1762630422823778,0401E411,true,Rx,0,7,01,05,F7,FF,BF,FE,01,00,
-1762630422823650,0401E451,true,Rx,0,8,00,B8,6A,01,00,00,CE,F8,
-1762630422823522,0401E451,true,Rx,0,8,01,B8,60,00,00,00,C4,FA,
-1762630422820109,0401E481,true,Rx,0,4,11,01,C7,FE,00,00,00,00,
-1762630422820024,0401E481,true,Rx,0,4,11,00,E3,FE,00,00,00,00,
-1762630422819896,0401E481,true,Rx,0,4,12,00,3E,FE,00,00,00,00,
-1762630422819810,0401E481,true,Rx,0,4,12,01,6A,FF,00,00,00,00,
-1762630422811875,040A2012,true,Rx,0,8,F6,FF,05,00,E1,03,C2,85,
-1762630422811747,04056412,true,Rx,0,8,FD,FF,08,00,3D,00,C2,85,
-1762630422811448,0401E412,true,Rx,0,7,00,05,43,00,59,FE,01,00,
-1762630422811320,0401E412,true,Rx,0,7,01,05,FA,FF,41,FF,01,00,
-1762630422811149,0401E452,true,Rx,0,8,01,C3,B4,01,00,00,FD,FC,
-1762630422811021,0401E452,true,Rx,0,8,00,C3,9F,FF,FF,FF,3C,F6,
-1762630422810211,040A2011,true,Rx,0,8,6D,FF,DE,FF,61,03,C5,85,
-1762630422810083,04056411,true,Rx,0,8,FE,FF,0C,00,86,FD,C5,85,
-1762630422809827,0405240A,true,Rx,0,3,AE,FF,00,00,00,00,00,00,
-1762630422807864,040D6863,true,Rx,0,6,00,B1,00,00,00,00,00,00,
-1762630422805902,040D6843,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630422803939,0401E411,true,Rx,0,7,00,05,65,01,F4,FE,01,00,
-1762630422803811,0401E411,true,Rx,0,7,01,05,F7,FF,AE,FE,01,00,
-1762630422803640,0401E451,true,Rx,0,8,00,CC,67,01,00,00,C2,F8,
-1762630422803512,0401E451,true,Rx,0,8,01,CC,5D,00,00,00,D6,FA,
-1762630422803384,040D6863,true,Rx,0,6,01,F3,01,00,00,02,00,00,
-1762630422803000,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422801891,040D6843,true,Rx,0,3,01,00,00,00,00,00,00,00,
-1762630422800227,04072001,true,Rx,0,4,01,01,01,01,00,00,00,00,
-1762630422800014,0401E481,true,Rx,0,4,11,01,C2,FE,00,00,00,00,
-1762630422799886,0401E481,true,Rx,0,4,11,00,EC,FE,00,00,00,00,
-1762630422799801,0401E481,true,Rx,0,4,12,00,39,FE,00,00,00,00,
-1762630422799715,0401E481,true,Rx,0,4,12,01,6F,FF,00,00,00,00,
-1762630422799459,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422796857,0405C40F,true,Rx,0,8,00,01,B6,40,88,1D,82,F5,
-1762630422796729,0405C42F,true,Rx,0,8,00,64,E9,DD,7C,FF,36,00,
-1762630422796601,0405C52F,true,Rx,0,5,00,F5,FF,64,00,00,00,00,
-1762630422796473,0405C40F,true,Rx,0,8,01,01,F3,3F,81,1E,C1,F5,
-1762630422796345,0405C42F,true,Rx,0,8,01,64,D5,DD,B8,FF,7C,FF,
-1762630422796174,0405C40F,true,Rx,0,8,02,01,5C,41,A3,1D,15,F4,
-1762630422796046,0405C42F,true,Rx,0,8,02,64,E5,DD,CC,FF,54,00,
-1762630422795918,0405C52F,true,Rx,0,5,01,E2,FF,5F,FF,00,00,00,
-1762630422795833,0405C52F,true,Rx,0,5,02,22,00,72,00,00,00,00,
-1762630422795107,0405C410,true,Rx,0,8,00,01,74,36,89,1D,9A,0B,
-1762630422794979,0405C430,true,Rx,0,8,00,64,2F,24,2C,00,02,00,
-1762630422794851,0405C410,true,Rx,0,8,01,01,E1,36,8F,1B,D6,0A,
-1762630422794681,0405C430,true,Rx,0,8,01,64,65,24,42,04,0F,04,
-1762630422794595,0405C530,true,Rx,0,5,00,B6,01,A2,00,00,00,00,
-1762630422794467,0405C410,true,Rx,0,8,02,01,FA,36,2B,1C,D0,0A,
-1762630422794297,0405C430,true,Rx,0,8,02,64,4C,24,9E,FE,02,01,
-1762630422794211,0405C530,true,Rx,0,5,02,91,02,18,02,00,00,00,
-1762630422794083,0405C530,true,Rx,0,5,01,04,05,07,FF,00,00,00,
-1762630422791822,040A2012,true,Rx,0,8,FF,FF,30,00,65,04,D6,85,
-1762630422791694,04056412,true,Rx,0,8,FD,FF,08,00,33,00,D6,85,
-1762630422791524,0401E412,true,Rx,0,7,00,05,47,00,49,FE,01,00,
-1762630422791396,0401E412,true,Rx,0,7,01,05,FC,FF,57,FF,01,00,
-1762630422791225,0401E452,true,Rx,0,8,01,D7,B2,01,00,00,0F,FD,
-1762630422791097,0401E452,true,Rx,0,8,00,D7,9A,FF,FF,FF,30,F6,
-1762630422790244,040A2011,true,Rx,0,8,CF,FF,FA,FF,0D,04,D9,85,
-1762630422790073,04056411,true,Rx,0,8,FD,FF,0C,00,84,FD,D9,85,
-1762630422783886,0401E411,true,Rx,0,7,00,05,62,01,F1,FE,01,00,
-1762630422783758,0401E411,true,Rx,0,7,01,05,F1,FF,A0,FE,01,00,
-1762630422783630,0401E451,true,Rx,0,8,00,E0,64,01,00,00,BF,F8,
-1762630422783502,0401E451,true,Rx,0,8,01,E0,59,00,00,00,EF,FA,
-1762630422780175,0401E481,true,Rx,0,4,11,01,C2,FE,00,00,00,00,
-1762630422780047,0401E481,true,Rx,0,4,11,00,EC,FE,00,00,00,00,
-1762630422779961,0401E481,true,Rx,0,4,12,00,39,FE,00,00,00,00,
-1762630422779833,0401E481,true,Rx,0,4,12,01,6F,FF,00,00,00,00,
-1762630422776847,0405200E,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422776761,0405200D,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630422771855,040A2012,true,Rx,0,8,0D,00,45,FF,74,03,EA,85,
-1762630422771727,04056412,true,Rx,0,8,FC,FF,08,00,29,00,EA,85,
-1762630422771514,0401E412,true,Rx,0,7,00,05,3A,00,44,FE,01,00,
-1762630422771386,0401E412,true,Rx,0,7,01,05,FC,FF,5C,FF,01,00,
-1762630422771258,0401E452,true,Rx,0,8,01,EB,B0,01,00,00,1D,FD,
