Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
-1762630406910616,0405C430,true,Rx,0,8,00,64,EE,1D,32,FF,5F,FF,
-1762630406910488,0405C410,true,Rx,0,8,01,01,52,4D,9D,8A,CE,46,
-1762630406910360,0405C430,true,Rx,0,8,01,64,A2,2E,E6,FD,D4,FE,
-1762630406910232,0405C530,true,Rx,0,5,00,00,FC,A7,00,00,00,00,
-1762630406910104,0405C410,true,Rx,0,8,02,01,7B,41,A1,8A,B3,92,
-1762630406909976,0405C430,true,Rx,0,8,02,64,2C,2E,5A,04,A1,04,
-1762630406909848,0405C530,true,Rx,0,5,02,E2,FC,2E,FB,00,00,00,
-1762630406909720,0405C530,true,Rx,0,5,01,1D,00,C0,FC,00,00,00,
-1762630406907331,0401E412,true,Rx,0,7,00,05,2B,05,00,00,00,00,
-1762630406907203,0401E412,true,Rx,0,7,01,05,26,05,00,00,00,00,
-1762630406907075,0401E452,true,Rx,0,8,01,39,BC,F5,FF,FF,F8,F8,
-1762630406906904,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630406906819,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630406906648,0401E452,true,Rx,0,8,00,39,36,F5,FF,FF,F8,F8,
-1762630406904985,04072001,true,Rx,0,4,01,00,01,01,00,00,00,00,
-1762630406904217,040A2011,true,Rx,0,8,E9,FF,09,00,D1,03,3C,17,
-1762630406904089,04056411,true,Rx,0,8,F8,FF,FE,FF,05,FD,3C,17,
-1762630406903619,040A2012,true,Rx,0,8,01,00,FB,FF,E9,03,3C,17,
-1762630406903534,04030C82,true,Rx,0,4,21,01,00,00,00,00,00,00,
-1762630406903363,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630406903235,04056412,true,Rx,0,8,F9,FF,FD,FF,48,04,3C,17,
-1762630406897945,0401E411,true,Rx,0,7,00,05,1A,00,E6,FF,01,00,
-1762630406897817,0401E411,true,Rx,0,7,01,05,1B,00,00,00,01,00,
-1762630406897689,0401E451,true,Rx,0,8,00,43,42,FF,FF,FF,3E,FE,
-1762630406897561,0401E451,true,Rx,0,8,01,43,6A,FE,FF,FF,3E,FE,
-1762630406891460,0405200D,true,Rx,0,2,00,01,00,00,00,00,00,00,
-1762630406889966,0405200E,true,Rx,0,2,00,01,00,00,00,00,00,00,
-1762630406887364,0401E412,true,Rx,0,7,00,05,28,05,00,00,00,00,
-1762630406887193,0401E412,true,Rx,0,7,01,05,22,05,00,00,00,00,
-1762630406887065,0401E452,true,Rx,0,8,01,4D,BC,F5,FF,FF,F8,F8,
-1762630406886937,0401E452,true,Rx,0,8,00,4D,36,F5,FF,FF,F8,F8,
-1762630406884207,040A2011,true,Rx,0,8,F4,FF,00,00,D4,03,50,17,
-1762630406884079,04056411,true,Rx,0,8,F8,FF,FE,FF,05,FD,50,17,
-1762630406883609,040A2012,true,Rx,0,8,01,00,01,00,ED,03,50,17,
-1762630406883481,04056412,true,Rx,0,8,F9,FF,FD,FF,48,04,50,17,
-1762630406877935,0401E411,true,Rx,0,7,00,05,18,00,00,00,00,00,
-1762630406877807,0401E411,true,Rx,0,7,01,05,1C,00,00,00,00,00,
-1762630406877679,0401E451,true,Rx,0,8,01,57,6A,FE,FF,FF,3E,FE,
-1762630406877551,0401E451,true,Rx,0,8,00,57,42,FF,FF,FF,3E,FE,
-1762630406875716,04098C31,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630406875631,04098C51,true,Rx,0,3,00,F3,FF,00,00,00,00,00,
-1762630406873796,0405240A,true,Rx,0,3,03,00,00,00,00,00,00,00,
-1762630406867354,0401E412,true,Rx,0,7,00,05,2E,05,00,00,00,00,
-1762630406867226,0401E412,true,Rx,0,7,01,05,1F,05,00,00,00,00,
-1762630406867098,0401E452,true,Rx,0,8,01,61,BC,F5,FF,FF,F8,F8,
-1762630406866927,0401E452,true,Rx,0,8,00,61,36,F5,FF,FF,F8,F8,
-1762630406864239,040A2011,true,Rx,0,8,F3,FF,FA,FF,CF,03,64,17,
-1762630406864111,04056411,true,Rx,0,8,F8,FF,FE,FF,05,FD,64,17,
-1762630406863599,040A2012,true,Rx,0,8,FD,FF,F8,FF,EA,03,64,17,
-1762630406863471,04056412,true,Rx,0,8,F9,FF,FD,FF,48,04,64,17,
-1762630406862576,0405C40F,true,Rx,0,8,00,01,F0,3F,9E,52,83,2F,
-1762630406862405,0405C42F,true,Rx,0,8,00,64,B8,29,8C,00,A7,00,
-1762630406862277,0405C40F,true,Rx,0,8,01,01,D7,3F,DF,52,BD,1D,
-1762630406862149,0405C42F,true,Rx,0,8,01,64,AA,29,CB,FF,46,00,
-1762630406862021,0405C52F,true,Rx,0,5,00,72,00,E0,FF,00,00,00,
-1762630406861893,0405C40F,true,Rx,0,8,02,01,16,41,F1,52,D7,D3,
-1762630406861765,0405C42F,true,Rx,0,8,02,64,44,27,E6,FF,3A,00,
-1762630406861637,0405C52F,true,Rx,0,5,02,D1,FF,C0,FF,00,00,00,
-1762630406861552,0405C52F,true,Rx,0,5,01,75,00,C3,FF,00,00,00,
-1762630406860741,0405C410,true,Rx,0,8,00,01,B4,46,71,8B,B4,6C,
-1762630406860613,0405C430,true,Rx,0,8,00,64,63,1E,81,04,5E,03,
-1762630406860528,0405C530,true,Rx,0,5,00,81,FB,8E,03,00,00,00,
-1762630406860357,0405C410,true,Rx,0,8,01,01,62,4D,03,8B,26,47,
-1762630406860229,0405C430,true,Rx,0,8,01,64,89,2E,E3,F9,B6,FB,
-1762630406860101,0405C410,true,Rx,0,8,02,01,93,41,60,8A,B5,92,
-1762630406859930,0405C430,true,Rx,0,8,02,64,E6,2D,FB,02,6A,04,
-1762630406859845,0405C530,true,Rx,0,5,01,03,01,02,FA,00,00,00,
-1762630406859717,0405C530,true,Rx,0,5,02,75,FD,BA,FA,00,00,00,
-1762630406857925,0401E411,true,Rx,0,7,00,05,1C,00,00,00,00,00,
-1762630406857797,0401E411,true,Rx,0,7,01,05,1A,00,00,00,00,00,
-1762630406857626,0401E451,true,Rx,0,8,01,6B,6A,FE,FF,FF,3E,FE,
-1762630406857498,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630406857413,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630406857242,0401E451,true,Rx,0,8,00,6B,42,FF,FF,FF,3E,FE,
-1762630406854427,1C0000DA,true,Rx,0,8,02,FD,09,00,13,49,B4,39,
-1762630406854341,04072001,true,Rx,0,4,01,00,01,01,00,00,00,00,
-1762630406854213,1C0000DA,true,Rx,0,5,00,6B,16,40,03,00,00,00,
-1762630406853189,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406852251,1C000346,true,Rx,0,8,02,FD,09,00,13,49,B4,39,
-1762630406852123,1C000346,true,Rx,0,5,00,6B,17,1E,03,00,00,00,
-1762630406847344,0401E412,true,Rx,0,7,00,05,27,05,00,00,00,00,
-1762630406847216,0401E412,true,Rx,0,7,01,05,24,05,00,00,00,00,
-1762630406847088,0401E452,true,Rx,0,8,01,75,BC,F5,FF,FF,F8,F8,
-1762630406846917,0401E452,true,Rx,0,8,00,75,36,F5,FF,FF,F8,F8,
-1762630406846832,0401E461,true,Rx,0,4,11,01,3E,FE,00,00,00,00,
-1762630406846704,0401E461,true,Rx,0,4,11,00,3E,FE,00,00,00,00,
-1762630406846619,0401E461,true,Rx,0,4,12,01,F8,F8,00,00,00,00,
-1762630406846491,0401E461,true,Rx,0,4,12,00,F8,F8,00,00,00,00,
-1762630406845851,1C00003A,true,Rx,0,8,02,FD,09,00,36,40,FD,74,
-1762630406845766,1C00003A,true,Rx,0,5,00,7F,16,40,03,00,00,00,
-1762630406845211,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406844230,040A2011,true,Rx,0,8,EA,FF,EA,FF,D3,03,78,17,
-1762630406844102,04056411,true,Rx,0,8,F8,FF,FE,FF,05,FD,78,17,
-1762630406843590,040A2012,true,Rx,0,8,01,00,F7,FF,ED,03,78,17,
-1762630406843462,04056412,true,Rx,0,8,F9,FF,FD,FF,48,04,78,17,
-1762630406842864,1C000341,true,Rx,0,8,02,FD,09,00,36,40,FD,74,
-1762630406842736,1C000341,true,Rx,0,5,00,7F,17,1E,03,00,00,00,
-1762630406838811,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406837915,0401E411,true,Rx,0,7,00,05,1A,00,00,00,00,00,
-1762630406837787,0401E411,true,Rx,0,7,01,05,1B,00,00,00,00,00,
-1762630406837659,0401E451,true,Rx,0,8,01,7F,6A,FE,FF,FF,3E,FE,
-1762630406837531,0401E451,true,Rx,0,8,00,7F,42,FF,FF,FF,3E,FE,
-1762630406833777,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406828956,1C00005A,true,Rx,0,8,02,FD,09,00,E2,71,1C,50,
-1762630406828870,1C00005A,true,Rx,0,5,00,6F,16,40,03,00,00,00,
-1762630406827974,1C000342,true,Rx,0,8,02,FD,09,00,E2,71,1C,50,
-1762630406827846,1C000342,true,Rx,0,5,00,6F,17,1E,03,00,00,00,
-1762630406827334,0401E412,true,Rx,0,7,00,05,28,05,00,00,00,00,
-1762630406827206,0401E412,true,Rx,0,7,01,05,21,05,00,00,00,00,
-1762630406827078,0401E452,true,Rx,0,8,01,89,BC,F5,FF,FF,F8,F8,
-1762630406826950,0401E452,true,Rx,0,8,00,89,36,F5,FF,FF,F8,F8,
-1762630406824945,0405240A,true,Rx,0,3,04,00,00,00,00,00,00,00,
-1762630406824262,040A2011,true,Rx,0,8,ED,FF,EB,FF,CF,03,8C,17,
-1762630406824092,04056411,true,Rx,0,8,F8,FF,FE,FF,05,FD,8C,17,
-1762630406823622,040A2012,true,Rx,0,8,04,00,FB,FF,E8,03,8C,17,
-1762630406823494,04056412,true,Rx,0,8,F9,FF,FD,FF,48,04,8C,17,
-1762630406817948,0401E411,true,Rx,0,7,00,05,19,00,00,00,00,00,
-1762630406817820,0401E411,true,Rx,0,7,01,05,1A,00,00,00,00,00,
-1762630406817649,0401E451,true,Rx,0,8,00,93,42,FF,FF,FF,3E,FE,
-1762630406817521,0401E451,true,Rx,0,8,01,93,6A,FE,FF,FF,3E,FE,
-1762630406814620,04030C82,true,Rx,0,4,21,01,00,00,00,00,00,00,
-1762630406814449,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630406812572,0405C40F,true,Rx,0,8,00,01,F6,3F,67,52,BB,2F,
-1762630406812444,0405C42F,true,Rx,0,8,00,64,A8,29,92,00,A1,00,
-1762630406812359,0405200D,true,Rx,0,2,00,01,00,00,00,00,00,00,
-1762630406812188,0405C40F,true,Rx,0,8,01,01,DA,3F,D8,52,AB,1D,
-1762630406812060,0405C42F,true,Rx,0,8,01,64,CB,29,62,00,63,FF,
-1762630406811975,0405C52F,true,Rx,0,5,00,F3,FF,74,FF,00,00,00,
-1762630406811890,0405200E,true,Rx,0,2,00,01,00,00,00,00,00,00,
-1762630406811762,0405C40F,true,Rx,0,8,02,01,14,41,F3,52,ED,D3,
-1762630406811591,0405C42F,true,Rx,0,8,02,64,1F,27,D6,FF,47,00,
-1762630406811506,0405C52F,true,Rx,0,5,02,05,00,C5,FF,00,00,00,
-1762630406811378,0405C52F,true,Rx,0,5,01,EE,FF,73,00,00,00,00,
-1762630406810738,0405C410,true,Rx,0,8,00,01,D7,46,5C,8B,09,6D,
-1762630406810610,0405C430,true,Rx,0,8,00,64,73,1E,98,05,B6,04,
-1762630406810482,0405C410,true,Rx,0,8,01,01,67,4D,A3,8B,C9,47,
-1762630406810354,0405C430,true,Rx,0,8,01,64,23,2E,5B,F9,97,FC,
-1762630406810226,0405C530,true,Rx,0,5,00,13,FB,50,04,00,00,00,
-1762630406810098,0405C410,true,Rx,0,8,02,01,8E,41,33,8B,9D,92,
-1762630406809970,0405C430,true,Rx,0,8,02,64,17,2E,ED,04,AA,01,
-1762630406809842,0405C530,true,Rx,0,5,02,D9,02,98,FB,00,00,00,
-1762630406809714,0405C530,true,Rx,0,5,01,AD,01,AE,FA,00,00,00,
-1762630406807324,0401E412,true,Rx,0,7,00,05,28,05,00,00,00,00,
-1762630406807196,0401E412,true,Rx,0,7,01,05,1F,05,00,00,00,00,
-1762630406807068,0401E452,true,Rx,0,8,01,9D,BC,F5,FF,FF,F8,F8,
-1762630406806898,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630406806812,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630406806684,0401E452,true,Rx,0,8,00,9D,36,F5,FF,FF,F8,F8,
-1762630406804978,04072001,true,Rx,0,4,01,00,01,01,00,00,00,00,
-1762630406804210,040A2011,true,Rx,0,8,F0,FF,FE,FF,CC,03,A0,17,
-1762630406804082,04056411,true,Rx,0,8,F8,FF,FE,FF,05,FD,A0,17,
-1762630406803612,040A2012,true,Rx,0,8,00,00,FB,FF,ED,03,A0,17,
-1762630406803485,04056412,true,Rx,0,8,F9,FF,FD,FF,48,04,A0,17,
-1762630406797938,0401E411,true,Rx,0,7,00,05,1C,00,00,00,00,00,
-1762630406797810,0401E411,true,Rx,0,7,01,05,1B,00,00,00,00,00,
-1762630406797682,0401E451,true,Rx,0,8,01,A7,6A,FE,FF,FF,3E,FE,
-1762630406797554,0401E451,true,Rx,0,8,00,A7,42,FF,FF,FF,3E,FE,
-1762630406787357,0401E412,true,Rx,0,7,00,05,27,05,00,00,00,00,
-1762630406787229,0401E412,true,Rx,0,7,01,05,29,05,00,00,00,00,
-1762630406787101,0401E452,true,Rx,0,8,01,B1,BC,F5,FF,FF,F8,F8,
-1762630406786930,0401E452,true,Rx,0,8,00,B1,36,F5,FF,FF,F8,F8,
-1762630406784243,040A2011,true,Rx,0,8,EC,FF,FC,FF,D1,03,B4,17,
-1762630406784072,04056411,true,Rx,0,8,F8,FF,FE,FF,05,FD,B4,17,
-1762630406783645,040A2012,true,Rx,0,8,00,00,FA,FF,EA,03,B4,17,
-1762630406783475,04056412,true,Rx,0,8,F9,FF,FD,FF,48,04,B4,17,
-1762630406777971,0401E411,true,Rx,0,7,00,05,1F,00,00,00,00,00,
-1762630406777800,0401E411,true,Rx,0,7,01,05,1E,00,00,00,00,00,
-1762630406777672,0401E451,true,Rx,0,8,01,BB,6A,FE,FF,FF,3E,FE,
-1762630406777544,0401E451,true,Rx,0,8,00,BB,42,FF,FF,FF,3E,FE,
-1762630406775710,04098C31,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630406775624,04098C51,true,Rx,0,3,00,F3,FF,00,00,00,00,00,
-1762630406774899,0405240A,true,Rx,0,3,01,00,00,00,00,00,00,00,
-1762630406767347,0401E412,true,Rx,0,7,00,05,2B,05,00,00,00,00,
-1762630406767219,0401E412,true,Rx,0,7,01,05,1E,05,00,00,00,00,
-1762630406767091,0401E452,true,Rx,0,8,01,C5,BC,F5,FF,FF,F8,F8,
-1762630406766921,0401E452,true,Rx,0,8,00,C5,36,F5,FF,FF,F8,F8,
-1762630406764233,040A2011,true,Rx,0,8,E8,FF,FF,FF,D2,03,C8,17,
-1762630406764105,04056411,true,Rx,0,8,F8,FF,FF,FF,05,FD,C8,17,
-1762630406763635,040A2012,true,Rx,0,8,FE,FF,FC,FF,ED,03,C8,17,
-1762630406763465,04056412,true,Rx,0,8,F9,FF,FD,FF,48,04,C8,17,
-1762630406762569,0405C40F,true,Rx,0,8,00,01,FD,3F,65,52,D9,2F,
-1762630406762441,0405C42F,true,Rx,0,8,00,64,97,29,FF,FF,A9,00,
-1762630406762270,0405C40F,true,Rx,0,8,01,01,D7,3F,E9,52,21,1E,
-1762630406762142,0405C42F,true,Rx,0,8,01,64,F2,29,82,00,F7,FF,
-1762630406762057,0405C52F,true,Rx,0,5,00,97,FF,62,FF,00,00,00,
-1762630406761886,0405C40F,true,Rx,0,8,02,01,1B,41,E2,52,E4,D3,
-1762630406761758,0405C42F,true,Rx,0,8,02,64,58,27,D7,FF,42,00,
-1762630406761673,0405C52F,true,Rx,0,5,02,22,00,11,00,00,00,00,
-1762630406761545,0405C52F,true,Rx,0,5,01,16,00,BB,00,00,00,00,
-1762630406760734,0405C410,true,Rx,0,8,00,01,EA,46,4A,8B,DC,6D,
-1762630406760606,0405C430,true,Rx,0,8,00,64,25,1E,77,05,04,05,
-1762630406760478,0405C410,true,Rx,0,8,01,01,53,4D,BE,8B,8B,47,
-1762630406760350,0405C430,true,Rx,0,8,01,64,95,2E,2E,02,19,FA,
-1762630406760222,0405C530,true,Rx,0,5,00,BE,00,99,FD,00,00,00,
-1762630406760052,0405C410,true,Rx,0,8,02,01,83,41,93,8B,8F,92,
-1762630406759924,0405C430,true,Rx,0,8,02,64,DC,2D,40,05,D9,01,
-1762630406759838,0405C530,true,Rx,0,5,02,89,05,34,FB,00,00,00,
-1762630406759710,0405C530,true,Rx,0,5,01,1B,02,17,FB,00,00,00,
-1762630406757918,0401E411,true,Rx,0,7,00,05,1B,00,00,00,00,00,
-1762630406757790,0401E411,true,Rx,0,7,01,05,1C,00,00,00,00,00,
-1762630406757662,0401E451,true,Rx,0,8,00,CF,42,FF,FF,FF,3E,FE,
-1762630406757534,0401E431,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630406757406,0401E431,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630406757236,0401E451,true,Rx,0,8,01,CF,6A,FE,FF,FF,3E,FE,
-1762630406757150,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406756382,0405280C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406754974,04072001,true,Rx,0,4,01,00,01,01,00,00,00,00,
-1762630406754633,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406750239,0405280B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406747380,0401E412,true,Rx,0,7,00,05,29,05,00,00,00,00,
-1762630406747209,0401E412,true,Rx,0,7,01,05,21,05,00,00,00,00,
-1762630406747081,0401E452,true,Rx,0,8,01,D9,BC,F5,FF,FF,F8,F8,
-1762630406746953,0401E452,true,Rx,0,8,00,D9,36,F5,FF,FF,F8,F8,
-1762630406746825,0401E461,true,Rx,0,4,11,01,3E,FE,00,00,00,00,
-1762630406746740,0401E461,true,Rx,0,4,11,00,3E,FE,00,00,00,00,
-1762630406746612,0401E461,true,Rx,0,4,12,01,F8,F8,00,00,00,00,
-1762630406746527,0401E461,true,Rx,0,4,12,00,F8,F8,00,00,00,00,
-1762630406744223,040A2011,true,Rx,0,8,ED,FF,ED,FF,D0,03,DC,17,
-1762630406744095,04056411,true,Rx,0,8,F8,FF,FF,FF,05,FD,DC,17,
-1762630406743626,040A2012,true,Rx,0,8,02,00,FA,FF,EA,03,DC,17,
-1762630406743498,04056412,true,Rx,0,8,F9,FF,FD,FF,48,04,DC,17,
-1762630406737951,0401E411,true,Rx,0,7,00,05,18,00,00,00,00,00,
-1762630406737823,0401E411,true,Rx,0,7,01,05,1C,00,00,00,00,00,
-1762630406737652,0401E451,true,Rx,0,8,00,E3,42,FF,FF,FF,3E,FE,
-1762630406737524,0401E451,true,Rx,0,8,01,E3,6A,FE,FF,FF,3E,FE,
-1762630406733983,0405200E,true,Rx,0,2,00,01,00,00,00,00,00,00,
-1762630406731381,0405200D,true,Rx,0,2,00,01,00,00,00,00,00,00,
-1762630406727370,0401E412,true,Rx,0,7,00,05,29,05,00,00,00,00,
-1762630406727242,0401E412,true,Rx,0,7,01,05,23,05,00,00,00,00,
-1762630406727071,0401E452,true,Rx,0,8,01,ED,BC,F5,FF,FF,F8,F8,
-1762630406726943,0401E452,true,Rx,0,8,00,ED,36,F5,FF,FF,F8,F8,
-1762630406725578,04030C82,true,Rx,0,4,21,01,00,00,00,00,00,00,
-1762630406725408,04030CE2,true,Rx,0,8,8D,00,00,00,C2,64,1E,67,
-1762630406724213,040A2011,true,Rx,0,8,F1,FF,F1,FF,CB,03,F0,17,
-1762630406724085,04056411,true,Rx,0,8,F8,FF,FF,FF,05,FD,F0,17,
-1762630406723616,040A2012,true,Rx,0,8,04,00,FA,FF,EB,03,F0,17,
-1762630406723530,0405240A,true,Rx,0,3,03,00,00,00,00,00,00,00,
-1762630406723402,04056412,true,Rx,0,8,F9,FF,FE,FF,48,04,F0,17,
-1762630406717911,0401E411,true,Rx,0,7,00,05,18,00,00,00,00,00,
-1762630406717783,0401E411,true,Rx,0,7,01,05,19,00,00,00,00,00,
-1762630406717613,0401E451,true,Rx,0,8,01,F7,6A,FE,FF,FF,3E,FE,
-1762630406717485,0401E451,true,Rx,0,8,00,F7,42,FF,FF,FF,3E,FE,
-1762630406712535,0405C40F,true,Rx,0,8,00,01,00,40,74,52,E8,2F,
-1762630406712407,0405C42F,true,Rx,0,8,00,64,A9,29,46,00,B0,00,
-1762630406712279,0405C52F,true,Rx,0,5,00,7E,FF,F1,FF,00,00,00,
-1762630406712151,0405C40F,true,Rx,0,8,01,01,CF,3F,FE,52,CD,1D,
-1762630406711981,0405C42F,true,Rx,0,8,01,64,EB,29,C8,FF,79,00,
-1762630406711853,0405C40F,true,Rx,0,8,02,01,17,41,D0,52,DD,D3,
-1762630406711725,0405C42F,true,Rx,0,8,02,64,63,27,D7,FF,35,00,
-1762630406711639,0405C52F,true,Rx,0,5,01,6A,00,91,00,00,00,00,
-1762630406711511,0405C52F,true,Rx,0,5,02,FF,FF,28,00,00,00,00,
-1762630406710743,0405C410,true,Rx,0,8,00,01,ED,46,0D,8B,48,6E,
-1762630406710573,0405C430,true,Rx,0,8,00,64,5D,1E,F5,05,00,05,
-1762630406710487,0405C530,true,Rx,0,5,00,5E,03,7A,FC,00,00,00,
-1762630406710359,0405C410,true,Rx,0,8,01,01,5B,4D,70,8B,C1,47,
-1762630406710189,0405C430,true,Rx,0,8,01,64,AC,2E,3A,FF,27,FA,
-1762630406710061,0405C410,true,Rx,0,8,02,01,5D,41,77,8B,84,92,
-1762630406709933,0405C430,true,Rx,0,8,02,64,AF,2D,20,00,53,FE,
-1762630406709805,0405C530,true,Rx,0,5,02,0C,06,EF,00,00,00,00,
-1762630406709719,0405C530,true,Rx,0,5,01,7A,05,EA,00,00,00,00,
-1762630406707330,0401E412,true,Rx,0,7,00,05,26,05,00,00,00,00,
-1762630406707202,0401E412,true,Rx,0,7,01,05,1C,05,00,00,00,00,
-1762630406707032,0401E452,true,Rx,0,8,01,01,BC,F5,FF,FF,F8,F8,
-1762630406706904,0401E432,true,Rx,0,6,00,00,00,00,00,00,00,00,
-1762630406706776,0401E432,true,Rx,0,6,01,00,00,00,00,00,00,00,
-1762630406706648,0401E452,true,Rx,0,8,00,01,36,F5,FF,FF,F8,F8,
-1762630406704984,04072001,true,Rx,0,4,01,00,01,01,00,00,00,00,
-1762630406704173,040A2011,true,Rx,0,8,EE,FF,F3,FF,CE,03,04,18,
-1762630406704045,04056411,true,Rx,0,8,F8,FF,FF,FF,05,FD,04,18,
-1762630406703576,040A2012,true,Rx,0,8,FD,FF,F8,FF,EA,03,04,18,
-1762630406703448,04056412,true,Rx,0,8,F9,FF,FE,FF,48,04,04,18,
-1762630406697901,0401E411,true,Rx,0,7,00,05,19,00,00,00,00,00,
-1762630406697773,0401E411,true,Rx,0,7,01,05,1B,00,00,00,00,00,
-1762630406697645,0401E451,true,Rx,0,8,00,0B,42,FF,FF,FF,3E,FE,
-1762630406697517,0401E451,true,Rx,0,8,01,0B,6A,FE,FF,FF,3E,FE,
-1762630406693891,1C0003FA,true,Rx,0,8,02,FD,1F,00,00,00,00,00,
-1762630406693763,1C0003FA,true,Rx,0,8,00,E2,14,02,01,28,80,33,
-1762630406693592,1C0003FA,true,Rx,0,8,00,00,00,57,69,66,69,42,
-1762630406693464,1C0003FA,true,Rx,0,8,6C,65,44,6F,6E,67,6C,65,
-1762630406693379,1C0003FA,true,Rx,0,3,00,3C,03,00,00,00,00,00,
-1762630406687320,0401E412,true,Rx,0,7,00,05,28,05,00,00,00,00,
-1762630406687192,0401E412,true,Rx,0,7,01,05,1E,05,00,00,00,00,
-1762630406687064,0401E452,true,Rx,0,8,01,15,BC,F5,FF,FF,F8,F8,
-1762630406686936,0401E452,true,Rx,0,8,00,15,36,F5,FF,FF,F8,F8,
-1762630406684206,040A2011,true,Rx,0,8,EB,FF,FE,FF,D2,03,18,18,
-1762630406684035,04056411,true,Rx,0,8,F8,FF,FF,FF,05,FD,18,18,
-1762630406683609,040A2012,true,Rx,0,8,FD,FF,FB,FF,E7,03,18,18,
-1762630406683438,04056412,true,Rx,0,8,F9,FF,FE,FF,48,04,18,18,
-1762630406678958,1C0000DA,true,Rx,0,8,02,FD,09,00,00,01,28,80,
-1762630406678873,1C0000DA,true,Rx,0,5,00,86,16,40,03,00,00,00,
-1762630406678062,0405200C,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406677934,0401E411,true,Rx,0,7,00,05,1A,00,00,00,00,00,
-1762630406677806,0401E411,true,Rx,0,7,01,05,1A,00,00,00,00,00,
-1762630406677635,0401E451,true,Rx,0,8,01,1F,6A,FE,FF,FF,3E,FE,
-1762630406677507,0401E451,true,Rx,0,8,00,1F,42,FF,FF,FF,3E,FE,
-1762630406677422,0405200B,true,Rx,0,2,00,00,00,00,00,00,00,00,
-1762630406677251,1C000346,true,Rx,0,8,02,FD,09,00,00,01,28,80,
-1762630406677166,1C000346,true,Rx,0,5,00,86,17,1E,03,00,00,00,
-1762630406675673,04098C31,true,Rx,0,3,00,00,00,00,00,00,00,00,
-1762630406675587,04098C51,true,Rx,0,3,00,EC,FF,00,00,00,00,00,
-1762630406674862,0405240A,true,Rx,0,3,04,00,00,00,00,00,00,00,
-1762630406667353,0401E412,true,Rx,0,7,00,05,23,05,00,00,00,00,
-1762630406667225,0401E412,true,Rx,0,7,01,05,1E,05,00,00,00,00,
-1762630406667054,0401E452,true,Rx,0,8,01,29,BC,F5,FF,FF,F8,F8,
-1762630406666927,0401E452,true,Rx,0,8,00,29,36,F5,FF,FF,F8,F8,
-1762630406664196,040A2011,true,Rx,0,8,EE,FF,F5,FF,D0,03,2C,18,
-1762630406664068,04056411,true,Rx,0,8,F8,FF,FF,FF,05,FD,2C,18,
-1762630406663599,040A2012,true,Rx,0,8,00,00,FA,FF,E9,03,2C,18,
-1762630406663428,04056412,true,Rx,0,8,F9,FF,FE,FF,48,04,2C,18,
-1762630406662532,0405C40F,true,Rx,0,8,00,01,FE,3F,87,52,76,2F,
-1762630406662404,0405C42F,true,Rx,0,8,00,64,B4,29,76,00,C0,00,
-1762630406662276,0405C40F,true,Rx,0,8,01,01,D8,3F,F3,52,A3,1D,
-1762630406662148,0405C42F,true,Rx,0,8,01,64,FF,29,2D,00,0C,01,
-1762630406662020,0405C52F,true,Rx,0,5,00,6C,FF,6C,00,00,00,00,
-1762630406661892,0405C40F,true,Rx,0,8,02,01,11,41,D3,52,DA,D3,
-1762630406661721,0405C42F,true,Rx,0,8,02,64,68,27,D7,FF,32,00,
-1762630406661636,0405C52F,true,Rx,0,5,02,D9,FF,34,00,00,00,00,
-1762630406661508,0405C52F,true,Rx,0,5,01,4E,FF,0A,00,00,00,00,
-1762630406660740,0405C410,true,Rx,0,8,00,01,E7,46,70,8A,25,6E,
-1762630406660612,0405C430,true,Rx,0,8,00,64,C9,1D,2F,05,83,04,
-1762630406660441,0405C410,true,Rx,0,8,01,01,73,4D,BE,8B,FE,46,
-1762630406660313,0405C430,true,Rx,0,8,01,64,CD,2E,A0,FE,64,02,
-1762630406660185,0405C530,true,Rx,0,5,00,E1,04,A9,FA,00,00,00,
-1762630406660057,0405C410,true,Rx,0,8,02,01,63,41,49,8B,7F,92,
